省份,性别,年龄,金额
北京,0,41,430476.42
四川,1,41,319404
海南,0,41,600005
山东,1,41,179038
广东,1,41,732314.8
山东,0,41,183681.37
湖北,1,41,173041
江苏,0,41,179081.37
湖南,1,41,290491.87
山东,1,41,175081.37
福建,1,41,220299.18
辽宁,1,41,470000
辽宁,0,41,170000
河北,1,41,335995.03
上海,1,41,192881.37
辽宁,1,41,552751
河北,1,41,312681.37
北京,1,41,280604.11
上海,1,41,150002
广东,1,41,425800.32
福建,1,41,442510.38
浙江,1,41,611614.86
四川,0,41,358288.39
北京,0,41,269084.37
福建,1,41,266517
山东,1,41,146381.37
上海,0,41,151131.32
广西,1,41,144502
青海,1,41,195494.1
河南,1,41,192301
山东,1,41,201153.88
上海,1,41,440016
重庆,1,41,220290.9
河北,1,41,205201
黑龙江,0,41,596023.26
黑龙江,1,41,260089.38
海南,1,41,160007
山东,1,41,159263
香港,1,41,115003
江苏,0,41,124500
广东,0,41,140341.78
北京,1,41,416076
山东,1,41,311029
四川,0,41,160864.38
福建,1,41,390657
陕西,0,41,120981.37
广东,1,41,119982.56
广东,1,41,110005
广东,1,41,110002
天津,1,41,119987.37
湖北,1,41,128801
四川,1,41,296037.33
甘肃,1,41,113983.37
北京,0,41,1351422
山东,1,41,203020
江西,0,41,1001018
云南,0,41,540435.62
广东,1,41,120287.12
广东,1,41,115000
河南,0,41,200001
四川,1,41,100000
湖南,1,41,100001
辽宁,1,41,750002
广西,1,41,170003
辽宁,1,41,99902
河南,1,41,98015
安徽,1,41,271382
山东,1,41,101253.21
上海,0,41,123995.44
江苏,1,41,110343.75
山东,1,41,100006.37
湖北,1,41,99081.37
河南,0,41,110952.42
广东,0,41,306418.44
山东,0,41,190000
山东,1,41,83013
四川,0,41,419287.81
辽宁,0,41,121164.14
江苏,1,41,763166.63
湖北,0,41,151207.38
广东,1,41,160348.49
山东,1,41,90081.37
江苏,0,41,310000
广东,0,41,117174.25
广东,0,41,203702.25
河北,0,41,163819.81
湖北,0,41,85091.37
北京,1,41,272001
吉林,0,41,202181.37
吉林,0,41,433163.38
江苏,1,41,80081.37
浙江,1,41,70023
辽宁,1,41,80000
福建,0,41,86000
河南,0,41,105100
浙江,0,41,73500
浙江,1,41,63001
福建,1,41,460501
浙江,0,41,170088.37
四川,1,41,70082.37
上海,1,41,70081.37
浙江,1,41,60000
辽宁,0,41,60000
北京,0,41,123382.19
新疆,1,41,114514.77
湖南,1,41,55452
湖北,0,41,110271
上海,1,41,270159.88
辽宁,1,41,215008
广东,1,41,625002
浙江,1,41,61381.37
北京,1,41,278053.85
新疆,0,41,40001
广东,0,41,50200
云南,1,41,90087.37
山东,1,41,55040.68
四川,1,41,450006
山东,1,41,60000
湖南,1,41,156008
上海,1,41,50001
江苏,0,41,50000
黑龙江,1,41,50000
上海,1,41,450036
浙江,0,41,100005
黑龙江,1,41,158300
上海,1,41,57881.37
江苏,0,41,98278.18
广东,0,41,135002
山东,1,41,243007
江苏,0,41,52135.37
上海,1,41,52081.37
福建,0,41,115705.76
安徽,1,41,69308.22
重庆,0,41,44919.65
福建,1,41,3
湖南,0,41,130468.49
广东,0,41,40000
江苏,1,41,59983.43
北京,1,41,240002
上海,0,41,90002
四川,1,41,100001
江西,0,41,50000
安徽,1,41,40003
安徽,1,41,40003
四川,1,41,48081.37
河南,0,41,47240
广东,1,41,36500
内蒙古,0,41,60229.32
山西,1,41,35354.63
北京,1,41,45082.37
河南,0,41,1
河南,0,41,34530
内蒙古,0,41,44000
山东,0,41,43200
山东,1,41,31480
北京,1,41,41083.37
北京,0,41,82008.14
陕西,1,41,80756.86
湖北,1,41,43395.99
辽宁,1,41,40312.06
四川,1,41,40155.88
广东,1,41,40081.37
四川,0,41,40081.37
上海,1,41,40081.37
广东,1,41,10001
云南,1,41,64039.95
上海,1,41,60000
广东,1,41,45001
北京,1,41,30000
上海,1,41,71740.31
北京,1,41,28709
江苏,1,41,28502
山东,0,41,48096.37
广东,1,41,726050.02
四川,1,41,44008.14
四川,0,41,55193.55
广东,1,41,75246.71
广东,0,41,20000
山东,0,41,35081.37
福建,0,41,35000
广东,1,41,625003
黑龙江,1,41,35000
广东,0,41,44387.12
陕西,1,41,25721
广东,0,41,23000
广东,0,41,106093.42
湖北,1,41,22501
江苏,1,41,22000
广西,1,41,29373.23
广东,0,41,40367.56
北京,0,41,420194.06
天津,1,41,30183.37
江西,1,41,60364.74
河南,1,41,50153.88
浙江,1,41,1530143.93
北京,0,41,40134.93
河南,0,41,60124.93
广东,1,41,40087.12
广东,0,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
福建,1,41,40089.12
广东,1,41,20000
广东,0,41,40087.12
广东,0,41,40087.12
广东,0,41,40087.12
广东,0,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,0,41,40087.12
广东,1,41,20000
广东,0,41,40087.12
广东,0,41,40087.12
广东,0,41,40087.12
广东,1,41,40087.12
广东,1,41,20000
广东,0,41,20000
广东,1,41,40087.12
广东,1,41,40087.12
广东,0,41,40087.12
广东,1,41,40087.12
广东,0,41,40087.12
广东,0,41,20000
广东,0,41,20000
广东,1,41,20000
广东,1,41,40087.12
广东,0,41,40087.12
广东,0,41,20001
广东,1,41,40087.12
广东,1,41,40087.12
广东,0,41,66687.12
广东,0,41,40087.12
广东,1,41,40087.12
广东,0,41,40087.12
广东,0,41,20000
广东,0,41,40087.12
广东,0,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,0,41,40087.12
广东,1,41,20000
广东,1,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,0,41,40087.12
广东,0,41,40087.12
广东,0,41,40087.12
广东,0,41,40087.12
辽宁,1,41,120005
广东,1,41,40087.12
广东,1,41,40087.12
广东,1,41,90087.12
广东,0,41,20000
广东,1,41,20000
广东,0,41,20000
广东,0,41,60087.12
广东,0,41,40087.12
广东,0,41,20000
广东,1,41,20000
广东,1,41,20000
广东,1,41,40087.12
北京,0,41,130081.37
辽宁,1,41,30081.37
上海,1,41,60064.73
广东,1,41,40043.56
广西,1,41,98082
四川,1,41,20002
北京,1,41,420004
江苏,0,41,80000
内蒙古,1,41,20000
广东,0,41,20000
黑龙江,0,41,20001
广东,0,41,63000
浙江,0,41,25032.19
四川,0,41,17201
云南,0,41,58387
广东,1,41,15004
江苏,0,41,20000
安徽,1,41,38153.88
陕西,1,41,24101
安徽,0,41,14120
云南,1,41,24081.37
广东,1,41,58048
山东,1,41,15348
四川,1,41,12708
山东,1,41,12608
北京,1,41,12500
广东,1,41,32052.27
上海,1,41,50053
上海,0,41,62040.66
湖南,1,41,11456
山东,1,41,24104.32
浙江,1,41,11010
辽宁,0,41,21000
福建,0,41,11000
北京,0,41,30654.37
江苏,0,41,30281.37
海南,1,41,10000
陕西,1,41,90036
浙江,0,41,50154.67
山东,1,41,40081.37
山东,1,41,10001
福建,1,41,10009
广东,1,41,20081.37
上海,0,41,70081.37
上海,0,41,120081.37
海南,1,41,20081.37
江西,0,41,369085.37
广东,1,41,20081.37
北京,0,41,20081.37
江苏,1,41,80081.37
山东,0,41,40181.37
安徽,0,41,110000
陕西,1,41,10002
浙江,1,41,75081.37
甘肃,0,41,10003
上海,0,41,930081.37
广东,1,41,20081.37
北京,1,41,50043.15
江西,1,41,15040.68
广西,1,41,810869
福建,1,41,30009
浙江,0,41,20000
广东,1,41,20000
北京,1,41,10008
广东,1,41,10003
吉林,0,41,1
辽宁,0,41,0
江苏,0,41,10000
北京,1,41,180000
浙江,1,41,10003
上海,0,41,50003
江苏,1,41,10001
湖北,1,41,0
北京,1,41,10001
江苏,1,41,10000
广东,1,41,10002
河南,1,41,24800
湖北,1,41,22082.93
湖北,1,41,8001
贵州,1,41,84500
四川,1,41,7874.67
重庆,1,41,7600
河北,1,41,7202
广东,0,41,7028
上海,0,41,13856.15
广东,1,41,11040.68
四川,1,41,7008.14
四川,0,41,16000
北京,0,41,6000
北京,0,41,7512
黑龙江,1,41,19438.55
福建,0,41,5111.1
湖北,1,41,210077.44
浙江,0,41,10040.68
宁夏,1,41,10041.68
湖南,1,41,10042.68
吉林,0,41,17014.77
福建,1,41,15000
广东,0,41,30007
广西,0,41,5000
福建,1,41,5000
北京,0,41,15000
福建,1,41,5000
山东,1,41,1005002
海南,1,41,15000
山东,1,41,105000
江西,0,41,5000
广东,1,41,5002
浙江,1,41,7
江苏,1,41,5006
辽宁,1,41,4900
浙江,1,41,4800
广东,1,41,4601
山西,0,41,112038.22
北京,1,41,7536.41
北京,0,41,12132.55
广东,1,41,4000
河北,1,41,4004
山东,1,41,4002
福建,1,41,503517
黑龙江,0,41,3500
山东,0,41,17210.41
河北,1,41,8056.41
江苏,1,41,3000
四川,1,41,13000
广东,1,41,3000
山东,1,41,3004
江苏,0,41,5020.34
山东,0,41,2553.81
山西,1,41,2307.82
福建,0,41,312207
浙江,1,41,2102
上海,1,41,19383.87
江苏,0,41,2051
浙江,1,41,2043.28
四川,1,41,22026
河南,1,41,3000
北京,1,41,2004
河北,1,41,1
山东,1,41,2
北京,1,41,402000
湖北,0,41,2000
北京,1,41,2003
广东,1,41,2009
广东,1,41,1879.64
广东,1,41,1599
河南,1,41,23014
安徽,1,41,11412
山东,0,41,61212
上海,1,41,1100
上海,1,41,3031
河南,0,41,53015.29
北京,1,41,1000
山东,0,41,22011
北京,1,41,321213
重庆,1,41,11018
江西,1,41,1000
广东,1,41,1013
浙江,1,41,1000
上海,0,41,601000
四川,1,41,167500
辽宁,1,41,0
江苏,1,41,2004
广东,1,41,21000
湖北,1,41,1000
福建,1,41,200002
北京,1,41,0
上海,0,41,1003
广东,1,41,0
浙江,1,41,1000
福建,1,41,1204.88
福建,1,41,600
广东,1,41,500
广东,0,41,707
湖南,1,41,501
吉林,1,41,500
安徽,1,41,514
浙江,1,41,500
四川,0,41,499
上海,0,41,488.8
广西,1,41,416.5
广东,1,41,10400
河南,1,41,2300
广东,1,41,20306
上海,1,41,210
广西,1,41,200
山西,1,41,400.87
陕西,0,41,1301.81
江苏,0,41,300.43
山西,0,41,200
广东,1,41,201
辽宁,1,41,0
河北,0,41,216
云南,0,41,206
四川,1,41,0
四川,1,41,200
黑龙江,0,41,200
重庆,0,41,150
浙江,1,41,140.68
重庆,1,41,4
广西,1,41,101
北京,1,41,206.81
广东,0,41,100
广东,1,41,200.81
山东,1,41,200.81
广西,1,41,100
河南,1,41,100
北京,1,41,200.81
河北,0,41,100
广西,0,41,200.81
云南,0,41,200.81
山东,1,41,200.43
上海,0,41,100
安徽,1,41,100
河南,1,41,204
湖南,1,41,4102
山东,1,41,21116
江西,1,41,100
广东,0,41,105
辽宁,0,41,100
河南,0,41,100
山东,1,41,1
上海,1,41,101
浙江,1,41,400609
湖北,1,41,0
广西,1,41,10103
四川,0,41,10100
福建,1,41,100
浙江,0,41,100
江苏,1,41,1
甘肃,0,41,100
河南,0,41,328100
江西,0,41,40124
浙江,1,41,4
内蒙古,1,41,104
广东,1,41,96
天津,0,41,98
河北,1,41,80
四川,1,41,88
北京,1,41,77.9
吉林,1,41,72
广东,1,41,66
重庆,1,41,69
北京,1,41,50
贵州,1,41,51
山东,1,41,49
吉林,1,41,33
宁夏,1,41,130
江苏,0,41,56
湖南,1,41,33
山东,1,41,21
河南,1,41,21
浙江,1,41,0
浙江,1,41,10
浙江,0,41,15
河北,1,41,5
广东,1,41,10
湖南,1,41,0
四川,0,41,9
上海,1,41,8
江苏,1,41,7
云南,1,41,5
广东,1,41,5
山东,1,41,3
吉林,1,41,4
湖北,1,41,3
广东,1,41,2
广东,1,41,2
广东,1,41,0
福建,0,41,2
北京,1,41,3.1
广东,0,41,1.1
浙江,1,41,4
山东,1,41,243532
天津,0,41,170000
山东,1,41,600066
甘肃,1,41,10000
重庆,1,41,20002
江苏,1,41,200004
上海,0,41,20000
辽宁,1,41,25000
广东,0,41,40000
广西,0,41,20001
辽宁,0,41,40003
北京,1,41,400004
广东,1,41,400006
浙江,1,41,800001
黑龙江,1,41,400001
广东,0,41,600000
重庆,1,41,400000
北京,1,41,1000003
湖南,1,41,300010
福建,0,41,12000
安徽,0,41,600013
广西,1,41,10012
广东,0,41,10000
广东,1,41,120000
广东,0,41,20000
广东,1,41,10015
福建,1,41,100
江苏,1,41,500
山东,0,41,100
上海,1,41,45000
河南,1,41,100
广东,0,41,12000
山西,1,41,100
江西,0,41,10000
河南,0,41,101
黑龙江,1,41,380033
山东,0,41,190761
浙江,1,41,100000
重庆,1,41,20000
江苏,0,41,100000
陕西,0,41,250007
云南,1,41,100002
广西,0,41,5000
山东,1,41,6000
广东,1,41,40003
北京,1,41,1440001
北京,1,41,200000
广东,0,41,60000
安徽,0,41,40000
重庆,1,41,200000
江苏,1,41,1000001
重庆,0,41,200013
辽宁,0,41,200004
湖南,1,41,10020
河北,0,41,20006
河北,0,41,100013
广东,1,41,5905
江苏,0,41,658000
广东,0,41,87000
浙江,0,41,10000
广东,1,41,20000
广东,0,41,20000
福建,1,41,5001
广东,0,41,100
安徽,1,41,50000
河北,0,41,100
四川,1,41,100
北京,0,41,2000
四川,0,41,1000
福建,1,41,10004
河南,0,41,10002
广东,0,41,2000
江苏,1,41,10000
北京,1,41,160000
安徽,1,41,400014
辽宁,0,41,300000
福建,1,41,80000
四川,1,41,100003
上海,0,41,301023
广东,1,41,120002
四川,1,41,400000
江苏,1,41,100004
四川,1,41,500002
浙江,1,41,240006
河北,0,41,400003
北京,0,41,100000
湖北,1,41,10001
内蒙古,0,41,2000
上海,1,41,46000
广东,1,41,10000
广东,0,41,20000
广东,1,41,20000
广东,1,41,20000
安徽,0,41,10000
广东,1,41,20000
广东,1,41,20000
陕西,0,41,2000
北京,1,41,10000
北京,1,41,10000
广东,1,41,10000
辽宁,0,41,20000
河北,1,41,10001
福建,0,41,10000
广东,0,41,3000
浙江,1,41,60000
河北,0,41,100
北京,1,41,20000
江苏,1,41,80002
广东,1,41,7009
广东,1,41,1000000
黑龙江,1,41,300008
湖北,1,41,400001
北京,1,41,200006
河南,1,41,400002
上海,1,41,400020
广东,0,41,200000
北京,1,41,200104
四川,1,41,100007
北京,1,41,400002
浙江,1,41,102007
广东,1,41,200010
内蒙古,1,41,20000
上海,0,41,600008
四川,1,41,50002
新疆,1,41,50022
浙江,1,41,156010
辽宁,1,41,16000
广西,1,41,12001
河北,1,41,439015
广东,0,41,20004
广东,1,41,20000
广东,1,41,10000
广东,0,41,20000
广东,0,41,50000
北京,0,41,1510000
江苏,1,41,10000
上海,1,41,10000
河北,1,41,40000
河北,0,41,100
江苏,0,41,100
浙江,0,41,100
上海,1,41,60000
江苏,1,41,10000
河南,1,41,101
河南,0,41,101
新疆,1,41,1000025
江苏,1,41,20001
上海,1,41,70062
北京,1,41,6000
黑龙江,1,41,46012
湖北,0,41,800000
河南,0,41,160000
重庆,0,41,200000
江苏,0,41,100009
河南,0,41,1000000
山东,1,41,1000
北京,0,41,90008
江苏,0,41,60000
内蒙古,0,41,20000
四川,1,41,200001
北京,0,41,200000
天津,1,41,1000000
山东,1,41,100
重庆,1,41,100000
河北,1,41,20006
山东,1,41,20000
江西,1,41,30005
上海,1,41,40004
河南,1,41,260007
浙江,0,41,35007
湖南,0,41,100020
湖南,1,41,2000
山西,0,41,10000
广东,0,41,20000
四川,1,41,500017
广东,1,41,30000
广东,0,41,20000
安徽,1,41,2500
广东,0,41,20000
广西,1,41,100
北京,0,41,10000
山东,0,41,100
广东,1,41,100
江苏,1,41,1000
江苏,0,41,100
浙江,1,41,1005
北京,1,41,10000
山东,0,41,2000
广西,1,41,20001
广东,1,41,100002
北京,1,41,20000
浙江,1,41,240001
北京,1,41,400004
贵州,1,41,170024
内蒙古,0,41,400002
广西,0,41,400000
吉林,0,41,500000
广东,1,41,300000
广西,1,41,10000
广东,1,41,30003
北京,1,41,800006
北京,1,41,12001
北京,1,41,40002
辽宁,0,41,100000
江西,1,41,4000
江苏,1,41,40003
黑龙江,0,41,600000
北京,0,41,40000
北京,1,41,440000
安徽,1,41,10000
北京,0,41,10000
江苏,1,41,10001
山东,1,41,1019
北京,1,41,40000
浙江,1,41,100
广东,1,41,20000
广东,1,41,20000
广东,1,41,20000
北京,1,41,5000
山东,1,41,100
广西,1,41,10000
湖北,1,41,1000
四川,0,41,100
江苏,0,41,100
内蒙古,0,41,100
广东,1,41,100
河北,0,41,10019
辽宁,1,41,8000
广东,1,41,6002
广东,1,41,280000
江苏,1,41,600012
山东,1,41,100
四川,0,41,200002
北京,1,41,640002
广东,1,41,200007
广东,1,41,30000
北京,1,41,1000003
湖北,1,41,100001
广东,1,41,20001
吉林,1,41,300003
浙江,1,41,1000
河南,0,41,1600002
江苏,0,41,40000
黑龙江,1,41,100021
河北,0,41,2002
上海,1,41,30003
北京,0,41,31001
四川,1,41,10000
北京,1,41,309008
广东,0,41,10000
江苏,0,41,4008
辽宁,0,41,1003
广东,1,41,504
上海,1,41,10001
广东,0,41,20000
广东,1,41,20000
广东,0,41,40000
河南,1,41,10001
广东,1,41,20000
广东,0,41,20000
广东,1,41,20000
河北,1,41,10000
湖北,0,41,10100
河北,0,41,100
河北,1,41,100
江苏,1,41,100
山东,0,41,8000
辽宁,1,41,25000
北京,1,41,10003
安徽,1,41,26001
河南,1,41,8000
上海,0,41,10006
北京,1,41,1000007
北京,1,41,200004
北京,0,41,200002
宁夏,1,41,100005
江苏,1,41,160004
辽宁,0,41,4604
四川,1,41,400002
吉林,1,41,200000
广西,0,41,450000
北京,1,41,40000
云南,0,41,200000
重庆,1,41,400003
山东,0,41,40000
上海,1,41,60000
广东,1,41,3000029
安徽,1,41,20012
山东,1,41,110002
浙江,1,41,10000
广东,1,41,10002
广东,1,41,6000
陕西,1,41,6004
天津,1,41,10001
江苏,1,41,210027
广东,0,41,20100
浙江,1,41,2000
广东,0,41,20000
广东,0,41,20000
广东,1,41,20000
河南,1,41,1000
广东,1,41,8003
天津,1,41,10000
湖北,0,41,1000
福建,0,41,10000
江西,0,41,10001
山东,1,41,10000
广东,0,41,100
广东,0,41,100
湖北,1,41,10000
北京,1,42,15899695.76
北京,0,42,9820653.13
北京,1,42,6291171.04
上海,1,42,5361015.17
辽宁,1,42,4320124.93
上海,1,42,4069010
北京,1,42,3135543.9
上海,1,42,2620739.37
北京,1,42,2390215.37
北京,0,42,2341137
上海,1,42,2268613.17
江苏,1,42,4872936.66
河南,1,42,2077959.37
北京,1,42,4057202
北京,1,42,2043981.13
广东,1,42,1806028.77
上海,1,42,2426001
贵州,1,42,3330050
江苏,1,42,1410102.37
辽宁,1,42,1926388
北京,1,42,1763861.55
上海,0,42,1389287.4
四川,1,42,1902428
上海,1,42,1920675.38
北京,1,42,2409901
北京,0,42,1511002
安徽,1,42,962986.94
青海,0,42,1301528.77
浙江,1,42,1688008.93
上海,0,42,1181821.48
北京,0,42,2961979.25
山东,1,42,1622109.52
北京,1,42,2610759.3
江苏,1,42,1337283.37
江苏,1,42,1204107
北京,1,42,1397037.42
广东,1,42,1371531.78
上海,1,42,637195.45
黑龙江,0,42,809100
广东,0,42,640075.64
甘肃,1,42,604157.43
天津,0,42,994973.69
广东,0,42,1874369.61
浙江,1,42,584516.37
湖南,1,42,698659.63
广西,1,42,1541815
广东,1,42,521790
重庆,0,42,970006
吉林,1,42,922184.37
北京,1,42,506518.25
重庆,1,42,644432.76
黑龙江,1,42,593570.09
广东,1,42,1860198.12
四川,0,42,460100
河北,0,42,651004
河北,0,42,845482.37
福建,0,42,697405.75
广东,1,42,1087543.19
河南,0,42,823755.7
山东,0,42,913938.15
黑龙江,0,42,422382.18
广东,1,42,400000
广东,1,42,397946
北京,1,42,906298.36
四川,1,42,395879
北京,1,42,395551
上海,1,42,1101285.68
浙江,0,42,386218.5
浙江,1,42,1042944.66
江西,0,42,790655.88
北京,1,42,730845.75
河南,0,42,504101.42
安徽,1,42,361691
黑龙江,1,42,10000
福建,0,42,398010
上海,1,42,360070
山东,0,42,1045876
北京,1,42,688790.63
山东,1,42,469102
江西,0,42,1062909.23
四川,1,42,350065
江西,0,42,346599
江苏,1,42,350000
山东,0,42,348177.37
北京,0,42,541994.4
安徽,1,42,371518.52
安徽,1,42,743256
河北,1,42,571176
北京,0,42,698688.62
上海,1,42,750952.61
上海,1,42,671003
北京,0,42,595997
甘肃,0,42,573009
湖南,1,42,613095.15
吉林,1,42,299696
山西,0,42,410381.37
北京,1,42,307681.37
湖北,1,42,336881.37
广东,1,42,400001
甘肃,1,42,507016
青海,1,42,468764.38
浙江,1,42,276617
福建,1,42,510589.32
北京,1,42,357698
浙江,0,42,247430.89
广东,1,42,287304.59
陕西,0,42,485187.39
辽宁,0,42,395081.37
北京,1,42,344600
北京,0,42,260081.37
北京,1,42,584089.12
黑龙江,1,42,373941.65
河北,1,42,451001
江苏,0,42,470785.38
河南,1,42,234970.25
湖北,1,42,789703
安徽,1,42,209155
广东,0,42,217000
河南,1,42,214101
北京,1,42,2203013
山东,1,42,600000
广东,1,42,1299901
广西,1,42,212314.53
江苏,1,42,279001
四川,0,42,417027.18
上海,0,42,799001
河南,1,42,197974.48
北京,1,42,910745.72
上海,1,42,499808
江苏,1,42,228966.27
辽宁,1,42,181058
广东,1,42,176003
辽宁,1,42,183555.63
河南,0,42,172901
山东,0,42,509611.37
湖北,1,42,169712
山东,1,42,166027.41
福建,1,42,170100.37
广东,1,42,280005
安徽,1,42,160022
安徽,1,42,178528
江苏,1,42,194781
北京,1,42,264788.38
江西,1,42,341075.48
河南,1,42,253722.72
上海,1,42,250511.85
江苏,1,42,750107
北京,1,42,290000
云南,1,42,190000
上海,0,42,310000
吉林,1,42,144773
广东,1,42,2740022
北京,0,42,142032
江苏,0,42,236537.93
湖北,1,42,268316.53
青海,0,42,140081.37
广东,0,42,229881.37
河南,1,42,145303.85
山东,1,42,411021
北京,0,42,220334.96
宁夏,0,42,130081.37
黑龙江,1,42,410097.37
山西,1,42,130000
河南,0,42,229513.37
福建,0,42,116502
安徽,1,42,125000
安徽,0,42,123197.37
湖南,1,42,1174197.45
新疆,0,42,120081.37
辽宁,0,42,119881.37
福建,1,42,148005
广东,1,42,105102
内蒙古,0,42,102126.07
辽宁,0,42,776546.77
江西,1,42,175263.57
陕西,1,42,160082.37
江苏,1,42,100012
山东,0,42,210000
江苏,1,42,930008
天津,1,42,322012
广东,0,42,1100000
江苏,1,42,200005
湖北,0,42,180003
北京,0,42,100000
贵州,0,42,97742
河北,0,42,545570.9
北京,1,42,155327.12
四川,1,42,114487.12
山西,0,42,103081.37
上海,0,42,205001
湖北,1,42,99931.38
上海,0,42,89047
上海,1,42,88946
广东,1,42,96131.37
辽宁,1,42,85603
江苏,0,42,780302.05
重庆,1,42,230255.61
山西,1,42,100081.37
北京,0,42,480003
浙江,1,42,140000
河北,1,42,115200.08
广东,0,42,0
山东,1,42,656933.26
河南,1,42,82000
甘肃,1,42,151602.19
湖北,1,42,178539
安徽,1,42,130081.37
海南,1,42,80081.37
江苏,1,42,484111
江西,0,42,142132.37
江苏,1,42,75873.97
北京,1,42,64201.95
江苏,1,42,164011
上海,1,42,82025
北京,1,42,183191.41
河南,1,42,71081.37
广东,1,42,360707
福建,1,42,104306.76
广西,1,42,90086.37
内蒙古,1,42,70081.37
广东,1,42,70081.37
上海,1,42,60030
广东,0,42,60012
河南,1,42,70000
江苏,0,42,180019
江苏,0,42,107010
上海,1,42,68511.37
江苏,1,42,58071.29
北京,1,42,57504
陕西,0,42,55250
上海,1,42,55005
四川,0,42,55000
天津,1,42,59341.68
广东,1,42,609923.56
福建,1,42,214019
陕西,0,42,175641.82
山东,0,42,50391
湖南,0,42,80348.9
广东,1,42,220220.81
广东,0,42,80196.44
河南,0,42,60181.37
河北,1,42,60161.37
内蒙古,1,42,50102
安徽,0,42,60081.37
天津,1,42,50005
江苏,1,42,50006
湖北,0,42,50000
湖北,0,42,50001
贵州,1,42,49999
四川,1,42,49901
浙江,0,42,55612.37
河南,1,42,125200
浙江,1,42,65082.37
北京,0,42,45001
河南,0,42,45000
江苏,0,42,737623
广东,1,42,70249.86
上海,1,42,60211
广东,1,42,40000
广东,0,42,40000
广东,1,42,80174.25
广东,1,42,80174.25
广东,0,42,80175.24
北京,0,42,50000
江苏,1,42,40000
北京,1,42,330054
江西,1,42,0
北京,1,42,89349.78
广东,0,42,106165.53
江苏,0,42,155000
湖北,1,42,156087.91
甘肃,0,42,47081.37
广东,1,42,46018
福建,1,42,55082.37
浙江,1,42,40040.68
湖北,0,42,88001
湖南,0,42,31398
重庆,1,42,1141295.34
山西,1,42,46100
安徽,1,42,31943.14
吉林,1,42,179700.72
浙江,1,42,40504
广东,0,42,120470.63
北京,1,42,50181.37
内蒙古,0,42,112968.49
湖南,0,42,60152.88
山东,1,42,70016.6
山东,1,42,40000
山东,1,42,150000
广东,1,42,38167.88
广东,1,42,64991.71
广东,1,42,27516
广东,1,42,153620.33
辽宁,1,42,49000
广西,1,42,62745.24
湖北,1,42,145514
北京,1,42,45154
浙江,1,42,45087.12
湖北,1,42,35000
浙江,1,42,35000
山东,1,42,24918
湖北,1,42,25517.14
北京,1,42,294013
广东,0,42,46111.53
广东,1,42,43400
广东,1,42,27540.68
河北,0,42,32081.37
山东,1,42,32000
福建,0,42,21204.28
黑龙江,1,42,60200
广东,1,42,30183.37
广东,1,42,61957.81
广东,1,42,40087.12
广东,1,42,40087.12
广东,1,42,40087.12
广东,0,42,40087.12
广东,1,42,40087.12
广东,1,42,40087.12
广东,1,42,40087.12
广东,1,42,40087.12
广东,1,42,40087.12
广东,1,42,20000
广东,0,42,40087.12
广东,0,42,20000
广东,1,42,40087.12
广东,1,42,40087.12
广东,0,42,40087.12
广东,0,42,40087.12
广东,1,42,40087.12
广东,1,42,40089.12
广东,1,42,40087.12
广东,1,42,20000
广东,1,42,40087.12
广东,1,42,40087.12
广东,1,42,40087.12
广东,1,42,40087.12
广东,1,42,40087.12
广东,1,42,40087.12
广东,1,42,40087.12
广东,0,42,20000
广东,0,42,40087.12
广东,1,42,40087.12
广东,1,42,20002
广东,0,42,40087.12
广东,1,42,40087.12
广东,1,42,40087.12
广东,0,42,40087.12
广东,0,42,40087.12
江西,1,42,40087.12
广东,0,42,40087.12
广东,0,42,40087.12
广东,1,42,20000
广东,0,42,40087.12
广东,1,42,40087.12
广东,1,42,40087.12
广东,0,42,20000
广东,1,42,40087.12
江西,1,42,30086.37
江苏,1,42,30001
河南,1,42,30083.37
广东,1,42,30083.37
河北,1,42,30083.37
江西,0,42,40081.37
广东,1,42,44070.82
河南,1,42,24536.62
辽宁,0,42,30010
广东,0,42,20005
上海,0,42,2
广东,0,42,20000
辽宁,0,42,90000
江苏,1,42,0
上海,0,42,10000
辽宁,0,42,19501
江苏,1,42,24040.68
青海,1,42,22542.25
辽宁,0,42,58000
海南,0,42,34706.25
广西,1,42,25218
广西,1,42,16606.11
北京,1,42,15504
广西,1,42,45044.68
广东,1,42,15018
湖北,0,42,25001
四川,0,42,30000
广西,1,42,14781
贵州,1,42,0
福建,0,42,28781.37
陕西,1,42,74707.7
四川,1,42,441213.51
北京,1,42,15106
四川,1,42,93005.37
湖北,1,42,73013
四川,1,42,153000
黑龙江,1,42,13020
北京,1,42,20003
四川,0,42,22081.37
安徽,0,42,13008.14
天津,1,42,12018
广东,1,42,12002
广东,1,42,222118.77
江苏,1,42,2011006
湖南,1,42,0
四川,1,42,10201
湖南,0,42,20181.37
广东,1,42,80169.88
河南,0,42,150001
河北,1,42,10000
山东,1,42,20087.37
上海,0,42,20082.37
广东,1,42,20081.37
广东,1,42,10000
江苏,0,42,70081.37
上海,0,42,30081.37
广东,1,42,20081.37
